Simulation,Supremum_Mt,Final_Wt
1,0.716291675614798,-1.0453386154354751
2,0.9194088565573483,-2.987450096651175
3,1.0744146176006637,0.902237537399731
4,1.3830958720634166,0.9527751876542814
5,2.199260992028772,-0.7306766696608908
6,1.7256830382455954,0.3261479695037454
7,0.8295864510868839,-4.078770477571446
8,0.7803333902070093,-1.2637748019797705
9,0.2037727688150594,-3.4555188689388054
10,0.679853616279565,-2.5060478003858355
11,2.2615274876408007,0.48070780563739546
12,2.2511935537776813,-0.15820922306358412
13,3.4854164648782513,1.7092177060535605
14,3.9781829853284294,3.9781829853284294
15,0.9344589527352399,-4.361972826277649
16,4.489046525396734,4.375925664199114
17,0.9002040992773656,-3.5521814641418734
18,4.387920713503191,2.962899023457233
19,0.1518346724491835,-3.8155499551553507
20,6.620313927850723,2.7967181141068074
21,5.434486259273776,5.106350576722745
22,2.8877668090739057,2.1532822380710863
23,1.3100681882054774,-2.0434112368127466
24,1.9057722931806063,-0.11236083283030558
25,2.480886868501673,1.1449231332656085
26,8.578907499213614,8.365575187458587
27,4.6219666195070905,3.7880509050777684
28,3.3496163532124634,2.9960565346521153
29,0.11702705055698992,-1.5148614010899448
30,0.5028076827721523,-2.991047217792269
31,0.03213219054447172,-1.1792209461466667
32,4.00621002968749,1.1937282308416397
33,4.41796073575717,2.661376550858785
34,2.494680018183043,2.220048124566046
35,1.7789676541690822,-1.2445659385527374
36,4.12677864080355,4.12677864080355
37,10.227494076006451,10.087462230205135
38,0.994756050616814,-4.894235176689369
39,4.48453229573809,2.251633286208814
40,1.1160197618405594,-5.016301474864118
41,3.3372724890880243,1.8056506901810983
